"","club","clubLabel","venue","venueLabel","coordinates","breitengrad","laengengrad"
"8405","http://www.wikidata.org/entity/Q18068900","Université Nationale du Bénin FC","http://www.wikidata.org/entity/Q3116163","Stade Charles de Gaulle","2.618611 6.477778","6.477778","2.618611"
"8406","http://www.wikidata.org/entity/Q18112187","Toffa Cotonou","http://www.wikidata.org/entity/Q3116163","Stade Charles de Gaulle","2.618611 6.477778","6.477778","2.618611"
"8407","http://www.wikidata.org/entity/Q18126658","Orense","http://www.wikidata.org/entity/Q3325563","Estadio Francisco Artés Carrasco","-1.735122 37.638817","37.638817","-1.735122"
"8408","http://www.wikidata.org/entity/Q16967556","Wigan County F.C.","http://www.wikidata.org/entity/Q3494245","Springfield Park","-2.65066111 53.55491389","53.55491389","-2.65066111"
"8409","http://www.wikidata.org/entity/Q17264842","Atlético Comalapa","http://www.wikidata.org/entity/Q3495668","Estadio José Gregorio Martínez","-88.967929 14.042713","14.042713","-88.967929"
"8410","http://www.wikidata.org/entity/Q17070181","Scorpion de Bey","http://www.wikidata.org/entity/Q3495852","Roumdé Adjia Stadium","13.39916667 9.32611111","9.32611111","13.39916667"
"8411","http://www.wikidata.org/entity/Q18125732","FK Pljevlja 1997","http://www.wikidata.org/entity/Q3499430","Gradski stadion","19.362245 43.362349","43.362349","19.362245"
"8412","http://www.wikidata.org/entity/Q18126184","Maccabi Ironi Acre F.C.","http://www.wikidata.org/entity/Q3525082","Acre Municipal Stadium","35.086067 32.907897","32.907897","35.086067"
"8413","http://www.wikidata.org/entity/Q16968392","Red Force FC","http://www.wikidata.org/entity/Q3540624","Tropical Park Stadium","-80.323036 25.730064","25.730064","-80.323036"
"8414","http://www.wikidata.org/entity/Q18085507","FK Radnicki Berane","http://www.wikidata.org/entity/Q3543974","Gradski stadion","19.866285 42.843342","42.843342","19.866285"
"8415","http://www.wikidata.org/entity/Q17435950","Q17435950","http://www.wikidata.org/entity/Q3621863","Parque Luis Méndez Piana","-56.153317 -34.896869","-34.896869","-56.153317"
"8416","http://www.wikidata.org/entity/Q18042781","FC Abovyan","http://www.wikidata.org/entity/Q3655326","Abovyan City Stadium","44.635241 40.268409","40.268409","44.635241"
"8417","http://www.wikidata.org/entity/Q18042783","FC Geghard","http://www.wikidata.org/entity/Q3655326","Abovyan City Stadium","44.635241 40.268409","40.268409","44.635241"
"8418","http://www.wikidata.org/entity/Q17509881","F.C.D. Altovicentino","http://www.wikidata.org/entity/Q3967923","Stadio dei Fiori","11.30435 45.64887","45.64887","11.30435"
"8419","http://www.wikidata.org/entity/Q16967874","PSPS U-21","http://www.wikidata.org/entity/Q4263468","Kaharudin Nasution Rumbai Stadium","101.430684 0.57261","0.57261","101.430684"
"8420","http://www.wikidata.org/entity/Q17577095","FC SKChF Sevastopol","http://www.wikidata.org/entity/Q4411902","Sevastopol Sports Complex","33.542 44.6026","44.6026","33.542"
"8421","http://www.wikidata.org/entity/Q18111960","FC Domodedovo Moscow","http://www.wikidata.org/entity/Q4827654","Avangard Stadium","69.152074 54.874085","54.874085","69.152074"
"8422","http://www.wikidata.org/entity/Q17310801","Léopards de Transfoot","http://www.wikidata.org/entity/Q4860728","Barikadimy Stadium","49.38610833 -18.14685","-18.14685","49.38610833"
"8423","http://www.wikidata.org/entity/Q17110925","West Kenya Sugar F.C.","http://www.wikidata.org/entity/Q4986856","Bukhungu Stadium","34.760278 0.289444","0.289444","34.760278"
"8424","http://www.wikidata.org/entity/Q16967419","Whittlesea Ranges FC","http://www.wikidata.org/entity/Q5383896","Epping Stadium","145.024722 -37.625","-37.625","145.024722"
"8425","http://www.wikidata.org/entity/Q17625445","Q17625445","http://www.wikidata.org/entity/Q5400207","Estadio Florentino Oropeza","-68.756167 10.333","10.333","-68.756167"
"8426","http://www.wikidata.org/entity/Q17075774","Leones De Alma Rosa FC","http://www.wikidata.org/entity/Q5400308","Estadio Julian Javier","-70.244652 19.282427","19.282427","-70.244652"
"8427","http://www.wikidata.org/entity/Q16962885","Atlético Infop","http://www.wikidata.org/entity/Q5400473","Estadio Rubén Deras","-87.954388 15.571017","15.571017","-87.954388"
"8428","http://www.wikidata.org/entity/Q17102839","Estrela Vermelha","http://www.wikidata.org/entity/Q5402224","Estádio do Ferroviário","34.841616 -19.821751","-19.821751","34.841616"
"8429","http://www.wikidata.org/entity/Q17515570","Edusport Academy F.C.","http://www.wikidata.org/entity/Q5517771","Galabank","-3.26174 54.9938","54.9938","-3.26174"
"8430","http://www.wikidata.org/entity/Q17632897","Western Tigers FC","http://www.wikidata.org/entity/Q5546996","Georgetown Football Stadium","-58.14893 6.80821","6.80821","-58.14893"
"8431","http://www.wikidata.org/entity/Q18126973","Hapoel Morasha Ramat HaSharon F.C.","http://www.wikidata.org/entity/Q5612096","Grundman Stadium","34.858986 32.130248","32.130248","34.858986"
"8432","http://www.wikidata.org/entity/Q17625550","Q17625550","http://www.wikidata.org/entity/Q5639664","Estadio Alejandro Ponce Noboa","-79.8985 -2.25883","-2.25883","-79.8985"
"8433","http://www.wikidata.org/entity/Q17634946","Q17634946","http://www.wikidata.org/entity/Q5848139","Estadio Mariano Matamoros","-99.2364 18.7694","18.7694","-99.2364"
"8434","http://www.wikidata.org/entity/Q17634946","Q17634946","http://www.wikidata.org/entity/Q5848139","Estadio Mariano Matamoros","-99.23641944 18.76954722","18.76954722","-99.23641944"
"8435","http://www.wikidata.org/entity/Q17594408","Chennaiyin FC","http://www.wikidata.org/entity/Q6165990","Jawaharlal Nehru Stadium, Chennai","80.27166667 13.08555556","13.08555556","80.27166667"
"8436","http://www.wikidata.org/entity/Q16968601","Rift Valley United F.C.","http://www.wikidata.org/entity/Q6414612","Kipchoge Keino Stadium","35.279876716 0.525779357","0.525779357","35.279876716"
"8437","http://www.wikidata.org/entity/Q17514093","Upper Annandale F.C.","http://www.wikidata.org/entity/Q6890339","Moffat Academy","-3.4371 55.3292","55.3292","-3.4371"
"8438","http://www.wikidata.org/entity/Q17110648","Nairobi Stima F.C.","http://www.wikidata.org/entity/Q6959780","Nairobi City Stadium","36.842222 -1.292222","-1.292222","36.842222"
"8439","http://www.wikidata.org/entity/Q17512334","Broomhill Sports Club Glasgow F.C.","http://www.wikidata.org/entity/Q7303049","Recreation Park","-3.77864 56.1166","56.1166","-3.77864"
"8440","http://www.wikidata.org/entity/Q17053128","Pelicans SC","http://www.wikidata.org/entity/Q7587005","St. Anne's College","80.359527 7.487357","7.487357","80.359527"
"8441","http://www.wikidata.org/entity/Q16959945","Vantour Mangoungou","http://www.wikidata.org/entity/Q7596089","Stade Augustin Monédan de Sibang","9.4672676 0.4161976","0.4161976","9.4672676"
"8442","http://www.wikidata.org/entity/Q16963257","Zalang","http://www.wikidata.org/entity/Q7596089","Stade Augustin Monédan de Sibang","9.4672676 0.4161976","0.4161976","9.4672676"
"8443","http://www.wikidata.org/entity/Q17537546","ASC Entente Sebkha FC","http://www.wikidata.org/entity/Q7596240","Stade Cheikha Ould Boïdiya","-15.9716 18.0824","18.0824","-15.9716"
"8444","http://www.wikidata.org/entity/Q16959935","Vänersborgs IF","http://www.wikidata.org/entity/Q10717367","Q10717367","12.3242 58.3683","58.3683","12.3242"
"8445","http://www.wikidata.org/entity/Q17208878","Kagoshima United FC","http://www.wikidata.org/entity/Q11676824","Kagoshima Kamoike Stadium","130.560186 31.564831","31.564831","130.560186"
"8446","http://www.wikidata.org/entity/Q16967914","FC Pune City","http://www.wikidata.org/entity/Q11774589","Shree Shiv Chhatrapati Sports Complex","73.760984 18.574745","18.574745","73.760984"
"8447","http://www.wikidata.org/entity/Q16959807","Langsning F.C.","http://www.wikidata.org/entity/Q14120513","Jawaharlal Nehru Stadium, Shillong","91.894326 25.579995","25.579995","91.894326"
"8448","http://www.wikidata.org/entity/Q17512856","New Jersey Gladiators SC","http://www.wikidata.org/entity/Q14705841","Pascack Valley High School","-74.0287 41.0083","41.0083","-74.0287"
"8449","http://www.wikidata.org/entity/Q17141190","G.D. Nocal","http://www.wikidata.org/entity/Q16632578","Pavilhão Anexo","13.2547 -8.82794","-8.82794","13.2547"
"8450","http://www.wikidata.org/entity/Q17643867","FC Yezerk","http://www.wikidata.org/entity/Q16846580","Noyemberyan City Stadium","44.9981 41.1725","41.1725","44.9981"
"8451","http://www.wikidata.org/entity/Q17444660","Enosi Neon Ypsona-Digenis Ipsona","http://www.wikidata.org/entity/Q16945786","Stelios Chari Stadium","32.95507 34.679186","34.679186","32.95507"
"8452","http://www.wikidata.org/entity/Q18058261","Enosis Neon Ayia Napa","http://www.wikidata.org/entity/Q16999210","Ayia Napa Municipal Stadium","34.011626 34.993482","34.993482","34.011626"
"8453","http://www.wikidata.org/entity/Q17444768","Kouris Erimis","http://www.wikidata.org/entity/Q19847207","Erimi Community Stadium","32.921718 34.677839","34.677839","32.921718"
"8454","http://www.wikidata.org/entity/Q18126320","F.C. Kafr Qasim","http://www.wikidata.org/entity/Q20670731","Lod Municipal Stadium","34.893166666 31.93925","31.93925","34.893166666"
"8455","http://www.wikidata.org/entity/Q18127229","CS <U+0218>oimii Pâncota","http://www.wikidata.org/entity/Q23894984","Stadionul <U+0218>oimii","21.68363889 46.33105556","46.33105556","21.68363889"
"8456","http://www.wikidata.org/entity/Q18019787","Persinga Ngawi","http://www.wikidata.org/entity/Q25056773","Ketonggo Stadium","111.4425 -7.41861111","-7.41861111","111.4425"
"8457","http://www.wikidata.org/entity/Q18125728","FK Krupa","http://www.wikidata.org/entity/Q25346113","Gradski Stadion","17.15 42.6833","42.6833","17.15"
"8458","http://www.wikidata.org/entity/Q17052901","Hapoel Tiberias F.C.","http://www.wikidata.org/entity/Q48771429","Tiberias Municipal Stadium","35.52113889 32.79702778","32.79702778","35.52113889"
"8459","http://www.wikidata.org/entity/Q17510539","Maccabi Tiberias F.C.","http://www.wikidata.org/entity/Q48771429","Tiberias Municipal Stadium","35.52113889 32.79702778","32.79702778","35.52113889"
"8460","http://www.wikidata.org/entity/Q17182219","Louisville City FC","http://www.wikidata.org/entity/Q73513074","Lynn Family Stadium","-85.7332636 38.2595903","38.2595903","-85.7332636"
"8461","http://www.wikidata.org/entity/Q10357827","Q10357827","http://www.wikidata.org/entity/Q1272188","Estádio de Pituaçu","-38.417019 -12.946636","-12.946636","-38.417019"
"8462","http://www.wikidata.org/entity/Q10358344","Q10358344","http://www.wikidata.org/entity/Q1272188","Estádio de Pituaçu","-38.417019 -12.946636","-12.946636","-38.417019"
"8463","http://www.wikidata.org/entity/Q10315085","Laraza VI Soccer Club","http://www.wikidata.org/entity/Q1354838","Lionel Roberts Park","-64.92754444 18.34462778","18.34462778","-64.92754444"
"8464","http://www.wikidata.org/entity/Q10315095","La Salle FC","http://www.wikidata.org/entity/Q1369553","Estadio Olímpico","-66.885492 10.491278","10.491278","-66.885492"
"8465","http://www.wikidata.org/entity/Q10322974","Q10322974","http://www.wikidata.org/entity/Q1370684","Estádio Luís Augusto de Oliveira","-47.901764 -22.031517","-22.031517","-47.901764"
"8466","http://www.wikidata.org/entity/Q10354775","Q10354775","http://www.wikidata.org/entity/Q1370694","Estádio Eduardo José Farah","-51.415 -22.098611","-22.098611","-51.415"
"8467","http://www.wikidata.org/entity/Q10338038","Novoperário Futebol Clube","http://www.wikidata.org/entity/Q3309154","Morenão","-54.609722 -20.501389","-20.501389","-54.609722"
"8468","http://www.wikidata.org/entity/Q10362147","Q10362147","http://www.wikidata.org/entity/Q4347065","Nelsão","-35.75 -9.554167","-9.554167","-35.75"
"8469","http://www.wikidata.org/entity/Q10330222","Q10330222","http://www.wikidata.org/entity/Q4788929","Arena do Jacaré","-44.222022 -19.478794","-19.478794","-44.222022"
"8470","http://www.wikidata.org/entity/Q10326546","Q10326546","http://www.wikidata.org/entity/Q4841281","Baenão","-48.465833 -1.445","-1.445","-48.465833"
"8471","http://www.wikidata.org/entity/Q10351858","Q10351858","http://www.wikidata.org/entity/Q5401951","Estádio Aluízio Ferreira","-63.910556 -8.757222","-8.757222","-63.910556"
"8472","http://www.wikidata.org/entity/Q10360596","Q10360596","http://www.wikidata.org/entity/Q5401965","Estádio Arthur Marinho","-57.664444 -19.002778","-19.002778","-57.664444"
"8473","http://www.wikidata.org/entity/Q10343870","Q10343870","http://www.wikidata.org/entity/Q5402030","Estádio Figueira de Melo","-43.213533 -22.905089","-22.905089","-43.213533"
"8474","http://www.wikidata.org/entity/Q10326431","Q10326431","http://www.wikidata.org/entity/Q5402185","Estádio Willie Davids","-51.938056 -23.414167","-23.414167","-51.938056"
"8475","http://www.wikidata.org/entity/Q10321206","Q10321206","http://www.wikidata.org/entity/Q5402187","Estádio Zequinha Roriz","-47.9411 -16.2466","-16.2466","-47.9411"
"8476","http://www.wikidata.org/entity/Q10304494","Q10304494","http://www.wikidata.org/entity/Q5848017","Q5848017","-71.3719 -33.0336","-33.0336","-71.3719"
"8477","http://www.wikidata.org/entity/Q10317232","Q10317232","http://www.wikidata.org/entity/Q7212025","Lin Fong Sports Centre","113.54611111 22.20888889","22.20888889","113.54611111"
"8478","http://www.wikidata.org/entity/Q10317794","Q10317794","http://www.wikidata.org/entity/Q9255162","Q9255162","-35.728425 -8.669186","-8.669186","-35.728425"
"8479","http://www.wikidata.org/entity/Q10330478","Q10330478","http://www.wikidata.org/entity/Q9255190","Q9255190","-48.391944 -9.577222","-9.577222","-48.391944"
"8480","http://www.wikidata.org/entity/Q10352058","Q10352058","http://www.wikidata.org/entity/Q9255273","Q9255273","-39.394469 -7.234675","-7.234675","-39.394469"
"8481","http://www.wikidata.org/entity/Q10329986","Q10329986","http://www.wikidata.org/entity/Q9255308","Q9255308","-38.149611 -7.299864","-7.299864","-38.149611"
"8482","http://www.wikidata.org/entity/Q10332601","Q10332601","http://www.wikidata.org/entity/Q9255325","Nogueirão","-37.35694444 -5.18555556","-5.18555556","-37.35694444"
"8483","http://www.wikidata.org/entity/Q10352225","Pouso Alegre Futebol Clube","http://www.wikidata.org/entity/Q9255402","Estádio Municipal Irmão Gino Maria Rossi","-45.921667 -22.251389","-22.251389","-45.921667"
"8484","http://www.wikidata.org/entity/Q10335295","Q10335295","http://www.wikidata.org/entity/Q9296890","Estádio JK","-49.243611 -18.408611","-18.408611","-49.243611"
"8485","http://www.wikidata.org/entity/Q10357809","Q10357809","http://www.wikidata.org/entity/Q9296890","Estádio JK","-49.243611 -18.408611","-18.408611","-49.243611"
"8486","http://www.wikidata.org/entity/Q10335837","Q10335837","http://www.wikidata.org/entity/Q10276881","Q10276881","-48.659667 -26.908353","-26.908353","-48.659667"
"8487","http://www.wikidata.org/entity/Q10319173","Litoral FC","http://www.wikidata.org/entity/Q10276929","Spain Stadium","-46.364055555 -23.94575","-23.94575","-46.364055555"
"8488","http://www.wikidata.org/entity/Q10332095","Montes Claros Futebol Clube","http://www.wikidata.org/entity/Q10277046","Estádio José Maria de Melo","-43.87055556 -16.71805556","-16.71805556","-43.87055556"
"8489","http://www.wikidata.org/entity/Q10304131","Q10304131","http://www.wikidata.org/entity/Q10277162","Q10277162","-42.85960833 -22.74362222","-22.74362222","-42.85960833"
"8490","http://www.wikidata.org/entity/Q10345973","Q10345973","http://www.wikidata.org/entity/Q10277294","Q10277294","-46.60388889 -20.72777778","-20.72777778","-46.60388889"
"8491","http://www.wikidata.org/entity/Q10322966","Q10322966","http://www.wikidata.org/entity/Q10277328","Q10277328","-38.61136389 -12.74049444","-12.74049444","-38.61136389"
"8492","http://www.wikidata.org/entity/Q10361605","Rio Branco Futebol Clube","http://www.wikidata.org/entity/Q10277378","Q10277378","-41.130833 -20.338056","-20.338056","-41.130833"
"8493","http://www.wikidata.org/entity/Q10351666","Q10351666","http://www.wikidata.org/entity/Q10277413","Estádio Presidente Vargas","-38.536667 -3.745833","-3.745833","-38.536667"
"8494","http://www.wikidata.org/entity/Q10317796","Q10317796","http://www.wikidata.org/entity/Q10277503","Q10277503","-40.404167 -18.712222","-18.712222","-40.404167"
"8495","http://www.wikidata.org/entity/Q10340329","Q10340329","http://www.wikidata.org/entity/Q14928349","Arena Condá","-52.607 -27.1041","-27.1041","-52.607"
"8496","http://www.wikidata.org/entity/Q9181426","Simla Youngs F.C.","http://www.wikidata.org/entity/Q456749","Ambedkar Stadium","77.24235278 28.63899444","28.63899444","77.24235278"
"8497","http://www.wikidata.org/entity/Q9190532","Maccabi Be'er Sheva F.C.","http://www.wikidata.org/entity/Q708277","Vasermil Stadium","34.785964 31.253794","31.253794","34.785964"
"8498","http://www.wikidata.org/entity/Q9170668","Selånger FK","http://www.wikidata.org/entity/Q1780359","NP3 Arena","17.301111111 62.394166666","62.394166666","17.301111111"
"8499","http://www.wikidata.org/entity/Q9161139","Sport Club Americano (Porto Alegre)","http://www.wikidata.org/entity/Q2556856","Estádio dos Eucaliptos","-51.227222 -30.061667","-30.061667","-51.227222"
"8500","http://www.wikidata.org/entity/Q9164388","Redlands United Football Club","http://www.wikidata.org/entity/Q4797743","Arthur & Allan Morris field","153.262 -27.5344","-27.5344","153.262"
"8501","http://www.wikidata.org/entity/Q9176152","Huntly F.C.","http://www.wikidata.org/entity/Q5110704","Christie Park, Huntly","-2.78306111 57.44907222","57.44907222","-2.78306111"
"8502","http://www.wikidata.org/entity/Q9185318","São Carlos Clube","http://www.wikidata.org/entity/Q5402150","Estádio Paulista","-47.892929 -22.009435","-22.009435","-47.892929"
"8503","http://www.wikidata.org/entity/Q9178206","Frederikshavn fI","http://www.wikidata.org/entity/Q5499334","Frederikshavn Stadion","10.5204 57.4412","57.4412","10.5204"
"8504","http://www.wikidata.org/entity/Q9185917","Lossiemouth F.C.","http://www.wikidata.org/entity/Q5596391","Grant Park","-3.28549 57.7137","57.7137","-3.28549"
"8505","http://www.wikidata.org/entity/Q9182242","Deveronvale F.C.","http://www.wikidata.org/entity/Q7244806","Princess Royal Park","-2.517742 57.663326","57.663326","-2.517742"
"8506","http://www.wikidata.org/entity/Q9173213","Atlético Clube Izabelense","http://www.wikidata.org/entity/Q9255218","Q9255218","-48.163333 -1.294722","-1.294722","-48.163333"
"8507","http://www.wikidata.org/entity/Q9193385","Estudantes Sport Club","http://www.wikidata.org/entity/Q9255236","Q9255236","-35.311667 -7.516389","-7.516389","-35.311667"
"8508","http://www.wikidata.org/entity/Q9193794","Paulistano Futebol Clube","http://www.wikidata.org/entity/Q9255351","Ademir Cunha Stadium","-34.888136 -7.945819","-7.945819","-34.888136"
"8509","http://www.wikidata.org/entity/Q9190866","ŽŠD Celje","http://www.wikidata.org/entity/Q9341220","Skalna Klet","15.2703 46.225","46.225","15.2703"
"8510","http://www.wikidata.org/entity/Q9186186","NK Radnik Sesvete","http://www.wikidata.org/entity/Q12642650","Stadion ŠRC Sesvete","16.1075 45.8364","45.8364","16.1075"
"8511","http://www.wikidata.org/entity/Q9171502","NK Krško","http://www.wikidata.org/entity/Q15251379","Matija Gubec Stadium","15.48831944 45.94890833","45.94890833","15.48831944"
"8512","http://www.wikidata.org/entity/Q9193005","Hapoel Lod F.C.","http://www.wikidata.org/entity/Q20670731","Lod Municipal Stadium","34.893166666 31.93925","31.93925","34.893166666"
"8513","http://www.wikidata.org/entity/Q11232186","Tegevajaro Miyazaki","http://www.wikidata.org/entity/Q260530","Nobeoka Nishishina Athletic Stadium","131.640556 32.570556","32.570556","131.640556"
"8514","http://www.wikidata.org/entity/Q10922245","Hana F.C.","http://www.wikidata.org/entity/Q333549","Lawson Tama Stadium","159.971389 -9.436667","-9.436667","159.971389"
"8515","http://www.wikidata.org/entity/Q11492669","AaB Fodbold","http://www.wikidata.org/entity/Q781442","Aalborg Portland Park","9.8991 57.0515","57.0515","9.8991"
"8516","http://www.wikidata.org/entity/Q11252808","Vonds Ichihara","http://www.wikidata.org/entity/Q938966","Ichihara Seaside Stadium","140.071639 35.527974","35.527974","140.071639"
"8517","http://www.wikidata.org/entity/Q11336634","HIFK Fotboll","http://www.wikidata.org/entity/Q1139227","Bolt Arena","24.9225 60.1875","60.1875","24.9225"
"8518","http://www.wikidata.org/entity/Q11264498","Moldova Gaz Chi<U+0219>inau","http://www.wikidata.org/entity/Q1226240","Stadionul Dinamo","26.102444 44.455083","44.455083","26.102444"
"8519","http://www.wikidata.org/entity/Q11679560","Q11679560","http://www.wikidata.org/entity/Q1369186","Estadio Diego Armando Maradona","-58.472583 -34.606028","-34.606028","-58.472583"
"8520","http://www.wikidata.org/entity/Q11697260","Pachuca Juniors","http://www.wikidata.org/entity/Q1369255","Hidalgo Stadium","-98.756114 20.105144","20.105144","-98.756114"
"8521","http://www.wikidata.org/entity/Q11680770","Club Deportivo Litoral","http://www.wikidata.org/entity/Q1369261","Estadio Hernando Siles","-68.122778 -16.499444","-16.499444","-68.122778"
"8522","http://www.wikidata.org/entity/Q11703743","Senati FBC","http://www.wikidata.org/entity/Q3033412","Estadio Mariano Melgar","-71.535024 -16.408803","-16.408803","-71.535024"
"8523","http://www.wikidata.org/entity/Q11047010","Taiyuan Zhongyou Jiayi F.C.","http://www.wikidata.org/entity/Q4439094","Hohhot City Stadium","111.650491 40.851203","40.851203","111.650491"
"8524","http://www.wikidata.org/entity/Q11043425","FK Neftqaz Baki","http://www.wikidata.org/entity/Q4753153","Ismat Gayibov Stadium","49.95388889 40.43694444","40.43694444","49.95388889"
"8525","http://www.wikidata.org/entity/Q11346599","ReinMeer Aomori","http://www.wikidata.org/entity/Q4778613","New Aomori Prefecture General Sports Park","140.839969 40.843349","40.843349","140.839969"
"8526","http://www.wikidata.org/entity/Q11331964","Fagiano Okayama Next","http://www.wikidata.org/entity/Q5363497","Kanko Stadium","133.919494 34.680714","34.680714","133.919494"
"8527","http://www.wikidata.org/entity/Q10943301","Q10943301","http://www.wikidata.org/entity/Q5400212","Estadio Folke Anderson","-79.65587778 0.96128333","0.96128333","-79.65587778"
"8528","http://www.wikidata.org/entity/Q11124462","Maccabi Umm al-Fahm F.C.","http://www.wikidata.org/entity/Q5636400","HaShalom Stadium","35.155788888 32.533180555","32.533180555","35.155788888"
"8529","http://www.wikidata.org/entity/Q11164212","Wick Academy F.C.","http://www.wikidata.org/entity/Q5659665","Harmsworth Park","-3.092778 58.4325","58.4325","-3.092778"
"8530","http://www.wikidata.org/entity/Q11705461","Zamboanga F.A.","http://www.wikidata.org/entity/Q6206372","Joaquin F. Enriquez Memorial Stadium","122.06222222 6.91138889","6.91138889","122.06222222"
"8531","http://www.wikidata.org/entity/Q11328418","Banditonce Kakogawa","http://www.wikidata.org/entity/Q6349581","Kakogawa Athletic Stadium","134.826111 34.808056","34.808056","134.826111"
"8532","http://www.wikidata.org/entity/Q11558192","Briobecca Urayasu","http://www.wikidata.org/entity/Q6374366","Kashiwanoha Park Stadium","139.936252 35.897802","35.897802","139.936252"
"8533","http://www.wikidata.org/entity/Q11251268","Tonan Maebashi","http://www.wikidata.org/entity/Q6729074","Maebashi Athletic Stadium","139.161889 36.378361","36.378361","139.161889"
"8534","http://www.wikidata.org/entity/Q11531635","Matsue City FC","http://www.wikidata.org/entity/Q6788084","Matsue Athletic Stadium","133.065972 35.437139","35.437139","133.065972"
"8535","http://www.wikidata.org/entity/Q11341452","FC Maruyasu Okazaki","http://www.wikidata.org/entity/Q6958949","Nagoya City Minato Soccer Stadium","136.850667 35.076083","35.076083","136.850667"
"8536","http://www.wikidata.org/entity/Q10967347","California Jaguars","http://www.wikidata.org/entity/Q7404661","Salinas Sports Complex","-121.652 36.6942","36.6942","-121.652"
"8537","http://www.wikidata.org/entity/Q11283587","Azul Claro Numazu","http://www.wikidata.org/entity/Q7499502","Shizuoka Ashitaka Athletic Stadium","138.847778 35.152778","35.152778","138.847778"
"8538","http://www.wikidata.org/entity/Q11304301","Saurcos Fukui","http://www.wikidata.org/entity/Q7692652","Technoport Fukui Stadium","136.131333 36.187611","36.187611","136.131333"
"8539","http://www.wikidata.org/entity/Q11040351","Araz PFK","http://www.wikidata.org/entity/Q15831231","Nakhchivan City Stadium","45.41222222 39.20888889","39.20888889","45.41222222"
"8540","http://www.wikidata.org/entity/Q11091721","FK ŽAK Kikinda","http://www.wikidata.org/entity/Q16632693","Stadium FK ŽAK","20.473027777 45.821888888","45.821888888","20.473027777"
"8541","http://www.wikidata.org/entity/Q11624718","FC Isloch Minsk Raion","http://www.wikidata.org/entity/Q20165460","FC Minsk Stadium","27.57861111 53.86166667","53.86166667","27.57861111"
"8542","http://www.wikidata.org/entity/Q11198999","FC Imabari","http://www.wikidata.org/entity/Q24869364","Arigato Service Dream Stadium","132.956083333 34.041055555","34.041055555","132.956083333"
"8543","http://www.wikidata.org/entity/Q11695806","Nizhee Corozal","http://www.wikidata.org/entity/Q28225730","Ricalde Stadium","-88.384016 18.400746","18.400746","-88.384016"
"8544","http://www.wikidata.org/entity/Q11351958","Vanraure Hachinohe","http://www.wikidata.org/entity/Q28682232","Prifoods Stadium","141.45622 40.590402","40.590402","141.45622"
"8545","http://www.wikidata.org/entity/Q16844942","Michau Warriors","http://www.wikidata.org/entity/Q125434","Port Elizabeth","25.6 -33.958055555","-33.958055555","25.6"
"8546","http://www.wikidata.org/entity/Q16845326","Msida Lions SFC","http://www.wikidata.org/entity/Q312415","Victor Tedesco Stadium","14.4925 35.8873","35.8873","14.4925"
"8547","http://www.wikidata.org/entity/Q16845396","Muscat FC","http://www.wikidata.org/entity/Q587515","Antoinette Tubman Stadium","-10.80411111 6.309","6.309","-10.80411111"
"8548","http://www.wikidata.org/entity/Q16846664","O'Higgins F.C. Reserves and Academy","http://www.wikidata.org/entity/Q991407","Estadio El Teniente","-70.7375 -34.177777777","-34.177777777","-70.7375"
"8549","http://www.wikidata.org/entity/Q16845266","Motithang College","http://www.wikidata.org/entity/Q1062074","Changlimithang Stadium","89.641056 27.471417","27.471417","89.641056"
"8550","http://www.wikidata.org/entity/Q16845355","Mumbai City FC","http://www.wikidata.org/entity/Q1156264","DY Patil Stadium","73.026667 19.041944","19.041944","73.026667"
"8551","http://www.wikidata.org/entity/Q16844819","Medr Babur","http://www.wikidata.org/entity/Q1227399","Dire Dawa Stadium","41.858056 9.581944","9.581944","41.858056"
"8552","http://www.wikidata.org/entity/Q16846144","Nijat Kabul F.C.","http://www.wikidata.org/entity/Q1521498","Ghazi Stadium","69.193888888 34.518611111","34.518611111","69.193888888"
"8553","http://www.wikidata.org/entity/Q16845345","Muhoroni Youth F.C.","http://www.wikidata.org/entity/Q1582845","Nyayo National Stadium","36.824167 -1.303611","-1.303611","36.824167"
"8554","http://www.wikidata.org/entity/Q16845490","Nakumatt FC","http://www.wikidata.org/entity/Q1582845","Nyayo National Stadium","36.824167 -1.303611","-1.303611","36.824167"
"8555","http://www.wikidata.org/entity/Q16845898","New Stars F.C.","http://www.wikidata.org/entity/Q1638468","National Stadium","134.4726 7.3432","7.3432","134.4726"
"8556","http://www.wikidata.org/entity/Q16844955","Michiru Castles","http://www.wikidata.org/entity/Q1723423","Kamuzu Stadium","35.0345 -15.798889","-15.798889","35.0345"
"8557","http://www.wikidata.org/entity/Q16844375","Majestic FC","http://www.wikidata.org/entity/Q1752676","Stade Municipal","-1.5290332 12.3603768","12.3603768","-1.5290332"
"8558","http://www.wikidata.org/entity/Q16845168","Moata'a FC","http://www.wikidata.org/entity/Q1784042","National Soccer Stadium","-171.75195 -13.836756","-13.836756","-171.75195"
"8559","http://www.wikidata.org/entity/Q16845271","Mouala United FC","http://www.wikidata.org/entity/Q1784042","National Soccer Stadium","-171.75195 -13.836756","-13.836756","-171.75195"
"8560","http://www.wikidata.org/entity/Q16846875","One Way Wind","http://www.wikidata.org/entity/Q1784042","National Soccer Stadium","-171.75195 -13.836756","-13.836756","-171.75195"
"8561","http://www.wikidata.org/entity/Q16845459","Naft Al-Wasat SC","http://www.wikidata.org/entity/Q2330705","An-Najaf Stadium","44.3275 32.01222","32.01222","44.3275"
